no;isocode;flfp2000;female_ownership;women_politics;plow;agricultural_suitability;tropical_climate;large_animals;political_hierarchies;economic_complexity;ln_income;ln_income_squared;year_obs;plow_aborigenal;hunting;husbandry;terrain_slope;soil_depth;avg_temperature;avg_precipitation;country;communist_dummy;continent;rugged;european_descent;cath00;prot00;othchrist00;muslim00;hindu00;trade_GDP;years_civil_conflict;years_interstate_conflict;agr_va_gdp2000;man_va_gdp2000;serv_va_gdp2000;polity2_2000;plow_negative_crops;plow_positive_crops;region;intensity_agriculture;abs_inherit;matrilocal;patrilocal;nuclear_fam;extended_fam;oil_pc;terrslope2;soil2;avg_temp2;avg_precip2;slope_soil;slope_temp;slope_precip;soil_temp;soil_precip;temp_precip;centered_ln_inc;centered_ln_incsq
200;TCD;64.6;40.1;2;0.005894975;0.630778084;1;1;1.758666754;4.978958607;5.127467155;26.29092026;1911.387085;0;0.091009974;0.258451372;5.836153433;0.870087213;26.8882799;79.70721776;Chad;0;Africa;0.41946813;0;0.066;0.101999998;0.059999999;0.591000021;0;36.09999847;20;2;42.31;8.93;46.34;-2;0.596006155;0.008969842;Sub-Saharan Africa;0.302729845;0.003328325;0.001750288;0.99018389;0.058678884;0.508898973;0;34.06068802;0.757051766;722.9796143;6353.240723;5.077962399;156.9241333;465.1835632;23.39514923;69.35223389;2143.189941;-2.443133165;5.96889966
201;TGO;60;31.8;NA;0;0.88421786;1;1;1.929016352;6.500982761;5.512601852;30.38877869;1920.114868;0;0.095043853;0.198726356;5.027320357;0.879531652;26.39331419;83.55253912;Togo;0;Africa;0.280260508;0;0.243000001;0.104000002;0.079999998;0.188999996;0;69.59999847;0;0;34.22;8.36;47.93;-2;0.656011522;0;Sub-Saharan Africa;0.585290909;0;0;0.987267733;0.040251885;0.442759097;0;25.27395058;0.773575902;696.6070557;6981.026855;4.421687603;132.6876526;420.0453796;23.21375465;73.48710632;2205.228516;-2.057998468;4.235357693
202;THA;66.1;NA;6;0.97837621;0.356162555;1;0.998377144;4.815984726;6.947755814;7.599669933;57.75498199;1940.32019;0.97837621;0.026304087;0.103801377;13.95674927;0.659666405;26.07753522;154.9094425;Thailand;0;Asia;1.050792207;0;0.004;0.005;0.013;0.068000004;0.004;106.7300034;2;16;9.02;33.59;48.99;9;0.585368931;0.006702601;Asia;0.980086625;0.00261621;0.016002582;0.033734657;0.971753597;0.028246364;0.002652639;194.7908478;0.435159773;680.0378418;23996.93555;9.206798553;363.9576111;2162.032227;17.20247459;102.1885529;4039.656494;0.029069613;0.000845042
203;TJK;45.2;34.4;3;0.98051554;0.28739529;0.608242117;1;2.120846987;3.144477844;5.067408085;25.67862511;1266.655273;0.98051554;0.054381896;0.498546809;22.43781466;0.384661272;6.817121735;13.87968429;Tajikistan;1;Asia;5.300787218;3.900000095;0.001;0.003;0.002;0.836000025;0;169.6600037;6;0;27.42;33.66;33.72;-1;0.21914798;0.747630417;Asia;0.025396969;0.020316165;0;1;0;1;0;503.4555359;0.147964299;46.47314835;192.6456299;8.630958557;152.961319;311.4297791;2.622282743;5.33897686;94.61949921;-2.503192235;6.265971366
204;TKL;NA;NA;NA;0;NA;NA;0;2;7;NA;NA;1900;0;0.025;0.025;NA;NA;NA;NA;;NA;Oceania;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Oceania;0;NA;1;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
205;TKM;57.6;NA;26;0.99398011;0.261454346;0.252783067;1;3.875904322;6.456911087;6.469519615;41.85468292;1706.179443;0.99398011;0.034392327;0.415570408;4.539612743;0.410255952;14.68639412;8.572877617;Turkmenistan;1;Asia;0.283965682;5.5;0.001;0.001;0.005;0.871999979;0;147.7599945;0;0;24.37;10.64;31.24;-9;0.123336665;0.679760337;Asia;0.860154212;0.046265531;0;1;0.094597816;0.905402184;0.032911602;20.60808372;0.168309942;215.6901703;73.49423218;1.862403154;66.67053986;38.91754532;6.025180817;3.517074108;125.9046631;-1.101080705;1.212378719
206;TLS;56;42.9;NA;0;0.761939222;1;1;2.356779814;6.713559628;NA;NA;1946.143555;0;0.025466304;0.227844238;24.41904691;0.699151946;23.76816137;153.4475725;;NA;Asia;1.849735689;0;NA;NA;NA;NA;NA;NA;0;0;25.77;2.76;55.72;NA;0.551231444;0.001311405;Asia;0;0.990367174;0.639221132;0.354561478;0.354561478;0.645438492;0;596.289856;0.48881343;564.9254761;23546.1582;17.07262421;580.395874;3747.043457;16.61755562;107.2831726;3647.166748;NA;NA
207;TON;47.2;65.3;NA;0;NA;NA;1;3;7;7.293378353;53.193367;1850;0;0.025;0.100000001;NA;1;NA;NA;Tonga;0;Oceania;0.772894302;NA;0.136000007;0.423999995;0.36500001;0;0.001;41.88000107;0;0;28;5.06;55.79;NA;NA;NA;Oceania;0;NA;0;1;1;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;-0.277221967;0.076852019
208;TTO;47.3;45.1;11;0;0.829846583;1;1;4;7;8.755777359;76.66363525;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;Trinidad and Tobago;0;North America;0.602786933;7.100000381;0.307000011;0.256999999;0.075000003;0.068000004;0.228;92.98000336;0;0;1.41;7.35;49.1;10;0.631516516;0;North America;0;0;0;1;0;1;0.110243455;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;1.185177039;1.404644614
209;TUN;23.8;NA;12;1;0.904360225;1;1;4.998999596;6.993382931;7.617302895;58.02330399;1929.938843;1;0.025;0.200513288;20.01450504;0.745520946;17.52345075;48.95626732;Tunisia;0;Africa;0.726361917;0;0.002;0;0.003;0.989000022;0;74.15000153;0;0;12.34;18.25;59.07;-3;0.414584309;0.945715785;Africa;0.998999774;0;0;1;0;0.999970376;0.008121936;400.5804138;0.555801511;307.0713196;2396.716064;14.92123318;350.7232056;979.8354492;13.06409931;36.49792099;857.8827515;0.046702575;0.00218113
210;TUR;26.6;40.7;4;0.996652842;0.615936147;0.901132455;1;3.822688818;6.436604977;7.9914608;63.86344528;1893.671875;0.996652842;0.026241984;0.398318142;27.22927981;0.553829436;13.82054418;38.4021123;Turkey;0;Asia;2.620193178;9.999999046;0.001;0.001;0.001;0.972000003;0;30.87000084;59;32;11.31;22.5;57.21;7;0.361740917;0.965855777;Asia;0.996578038;1.15E-05;0;0.986192167;0.149702176;0.850286484;0;741.4336548;0.306727052;191.0074463;1474.72229;15.08037663;376.3234558;1045.661865;7.654224396;21.2682209;530.7380981;0.42086048;0.177123544
211;TUV;NA;NA;NA;0;NA;NA;1;2;7;NA;NA;1890;0;0.025;0.100000001;NA;NA;NA;NA;;NA;Oceania;0.024714697;NA;NA;NA;NA;NA;NA;NA;0;0;NA;NA;NA;NA;NA;NA;Oceania;0;0;0;1;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
212;TWN;NA;NA;NA;0.988645554;0.038404065;0.986980403;1;4.886013031;6.994857311;NA;NA;1920.437134;0.988645554;0.028694518;0.196930751;23.5084469;0.761370663;20.3292027;156.5299973;Taiwan, China;NA;Asia;3.49013756;0;0.013;0.017999999;0.030999999;0.004;0;NA;0;3;NA;NA;NA;9;0.073844872;0.912106574;Asia;0.988645554;0;0.019338066;0.980661929;0.002371165;0.997628808;0;552.6470947;0.579685271;413.2764893;24501.64063;17.89864159;477.9079895;3679.7771;15.47805882;119.1773453;3182.130127;NA;NA
213;TZA;87;30.9;16;0;0.906265881;1;0.988827407;2.34924531;5.458507538;5.591845989;31.26874161;1919.282715;0;0.069228806;0.284587443;12.57531786;0.92717892;22.20343638;82.64901337;Tanzania;0;Africa;0.677451491;0;0.246999994;0.244000003;0.052999999;0.317999989;0.01;24.87000084;9;2;45.04;7.45;39.22;1;0.717892289;0.244403899;Sub-Saharan Africa;0.457780451;0.058394916;0.108799011;0.74745816;0.056705456;0.260305345;0;158.1386261;0.859660745;492.9925842;6830.859375;11.65956974;279.215271;1039.337646;20.58655739;76.6304245;1835.092163;-1.978754331;3.915468702
214;UGA;79;34.7;18;0.051998802;0.634647417;1;0.999930501;2.99127388;5.766486645;5.496331692;30.20966148;1915.566528;0;0.089909352;0.233688399;14.23813036;0.945980285;22.40076426;98.02308034;Uganda;0;Africa;0.913236664;0;0.414000005;0.416000009;0.054000001;0.052000001;0.008;32.22999954;16;2;29.57;7.77;47.49;-4;0.60260731;0.072103009;Sub-Saharan Africa;0.460546464;0;0;0.706261396;0.005614068;0.248494238;0;202.72435;0.894878685;501.7942505;9608.524414;13.46899033;318.9450073;1395.665405;21.19068146;92.72789764;2195.791992;-2.074268628;4.302590342
215;UKR;51.8;47.1;8;1;0.975656707;0.026242233;1;4.976080894;6.981568813;6.454741001;41.66368103;1923.068726;1;0.025691167;0.299078822;8.34482782;0.985220105;7.31413101;38.31084451;Ukraine;1;Europe;0.415840021;100;0.105999999;0.026000001;0.169;0.004;0;91.26000214;0;0;17.08;19.23;46.6;6;0.589130282;0.997657657;Europe;0.992033362;0.260677844;0;0.718810022;0.286906093;0.713093936;0;69.63615417;0.97065866;53.49651337;1467.720825;8.221491814;61.03516388;319.6973877;7.206028938;37.74461365;280.2105408;-1.115859319;1.245142019
216;URY;49.4;23.1;12;1;0.860033727;1;1;4;7;8.742283821;76.42752838;1950;1;0.025;0.300000012;23.13172043;0.76053443;17.00809479;31.47119141;Uruguay;0;South America;0.43547894;91.88950348;0.582000017;0.026000001;0.039999999;0;0;25.23999977;1;0;6.96;14.05;68.53;10;0.441108614;0.995503902;South America;1;0;0;0;1;0;0;535.0764771;0.578412592;289.2752991;990.4359131;17.59247017;393.4264832;727.9827881;12.9352417;23.93492508;535.2650146;1.171683501;1.372842227
217;USA;59.5;NA;13;0.972527564;0.855395468;0.043981852;0.994987309;3.949898481;7.927381039;10.4515934;109.2358017;1919.24292;0.972373307;0.026821842;0.294406056;16.43384156;0.971611346;8.690023718;89.28395332;United States;0;North America;1.07345552;76.02000427;0.181999996;0.210999995;0.43599999;0.015;0.005;20.62000084;39;36;1.23;16.96;74.61;10;0.432080835;0.828727067;North America;0.993999004;0.001823385;0.002489995;0.016118119;0.975029588;0.024629729;0.027406598;270.0711365;0.944028616;75.51651001;7971.624512;15.96730709;142.8104706;1467.27832;8.443325996;86.74930573;775.8796997;2.880993079;8.300121122
218;UZB;53.5;39.8;7;0.596096814;0.222623743;0.081916005;1;3.048042774;3.076569796;6.324771404;40.00273514;424.4353638;0.596096814;0.093778923;0.51432991;5.724304754;0.525129648;8.5528114;8.371130412;Uzbekistan;1;Asia;0.525938648;7.500000477;0.002;0.002;0.005;0.762000024;0;40.06999969;0;0;34.36;9.44;42.51;-9;0.315000951;0.568080127;Asia;0.016714621;0.431447834;0;1;0;1;0.007055956;32.76766586;0.275761157;73.15058136;70.07582092;3.006002188;48.95890045;47.91890335;4.491334915;4.39592886;71.59670258;-1.245828916;1.552089687
219;VCT;50.5;76;5;0;0.829846583;1;1;4;7;7.969287872;63.50954819;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;St. Vincent and the Grenadines;0;North America;3.070935816;NA;0.088;0.469999999;0.333000004;0.015;0.034000002;61.93999863;0;0;10.68;5.96;65.66;NA;0.631516516;0;North America;0;0;0;1;0;1;0;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;0.398687552;0.158951764
220;VEN;45.2;30.7;12;0;0.158985395;1;0.54887712;1;3.069229126;8.480260849;71.91482544;1943.686035;0;0.129587203;0.365608364;11.05929853;0.900314451;25.87560615;123.4084708;Venezuela, RB;0;South America;0.633912194;54.5;0.917999983;0.01;0.021;0.003;0;42.45999908;15;0;4.21;19.83;46.12;7;0.613159776;0.001693929;South America;0;0.866612256;0.485696316;0.009382736;0.088428706;0.899767578;0.137872294;122.3080826;0.810566127;669.5469971;15229.65039;9.956846237;286.1660461;1364.811157;23.29618263;111.1064301;3193.269043;0.909660529;0.827482278
221;VGB;NA;NA;NA;0;0.829846583;1;1;4;7;NA;NA;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;;NA;North America;1.256865693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.631516516;0;North America;0;0;0;1;0;1;NA;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;NA;NA
222;VIR;46.1;NA;NA;0;0.829846583;1;1;4;7;NA;NA;1950;0;0.025;0.100000001;4.821624924;0.89267946;26.35104179;96.39250183;Virgin Islands (U.S.);0;North America;1.40410745;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.631516516;0;North America;0;0;0;1;0;1;NA;23.24806786;0.796876609;694.3773804;9291.514648;4.304165363;127.0548401;464.7684937;23.52303314;86.04760742;2540.042725;NA;NA
223;VNM;69.5;59.2;26;0.872010171;0.156448673;0.99999116;1;4.356278896;6.651770115;5.995268345;35.94324112;1947.870239;0.872010171;0.031465288;0.180590928;18.68265972;0.643265339;23.77794485;198.6611301;Vietnam;1;Asia;2.053842021;0;0.067000002;0.007;0.008;0.007;0;96.62999725;0;0;24.53;18.56;38.73;-7;0.521821618;0.0817049;Asia;0.895357132;0.001558484;0.116131328;0.73182267;0.251601517;0.748398542;0.00414292;349.0417786;0.413790286;565.390686;39466.24609;12.01790714;444.23526;3711.518311;15.29552746;127.7918167;4723.753418;-1.575331975;2.481670832
224;VTC;NA;NA;NA;1;0.584647739;1;1;5;7;NA;NA;1000;1;0.025;0.200000003;24.68466258;0.493562232;14.32113075;69.61696625;;NA;Europe;0.438199987;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.439164877;0.964936137;Europe;1;0;0;0;1;0;NA;609.3325806;0.243603677;205.0947876;4846.521973;12.18341732;353.5122681;1718.471313;7.068369389;34.36030579;996.9936523;NA;NA
225;VUT;79;51.4;0;0;0;1;1;1.170612693;7;7.152551651;51.15899658;1928.218384;0;0.037645075;0.100000001;21.17036239;0.965750151;24.29684788;250.6004811;Vanuatu;0;Oceania;1.728890087;NA;0.143000007;0.663999975;0.123999998;0;0;40.25;0;0;15.58;4.36;75.12;NA;NA;NA;Oceania;0;0.538193703;0;0.784312665;0.611336529;0.00437518;0;448.1842346;0.932673335;590.336792;62800.60156;20.44528008;514.3730469;5305.303223;23.46468544;242.0174561;6088.801758;-0.418048669;0.17476469
226;WLF;NA;NA;NA;0;NA;NA;1;2.807175875;7;NA;NA;1831.928223;0;0.025;0.03946181;NA;NA;NA;NA;;NA;Oceania;1.305813046;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Oceania;0;NA;0;1;0.807175875;0.192824155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
227;WSM;40.8;79.8;8;0;0;NA;1;3;7;7.174139023;51.46826935;1920;0;0.025;0.100000001;NA;1;NA;NA;Samoa;0;Oceania;1.677232894;NA;0.195999995;0.638999999;0.122000001;0;0;48.86000061;0;0;16.84;14.77;57.2;NA;NA;NA;Oceania;0;NA;0;0;0;1;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;-0.396461297;0.15718156
228;YEM;17.2;6.4;1;0.999304175;0.003926683;1;1;3.998608351;6.995825291;6.26602459;39.26306534;1941.271362;0.999304175;0.025052184;0.300191283;30.74311805;0.34171795;21.73280332;25.86730669;Yemen, Rep.;1;Asia;2.323113027;0;0;0;0;0.989000022;0.007;NA;4;0;10.31;5.23;43.19;-2;0.119057745;0.795865774;Asia;0.999304175;0.063484132;0;0.997794211;0.002717385;0.997098386;0.025702812;945.1392822;0.116771154;472.3147278;669.1175537;10.50547504;668.1341553;795.2416382;7.426488876;8.839323044;562.1690674;-1.30457573;1.701917836
229;YUG;NA;28.8;NA;1;0.775940719;0.080989354;1;3.822862387;7.444994926;NA;NA;1940.060669;1;0.025;0.395963311;23.82611231;0.871551569;10.80798569;66.73063687;;NA;Europe;1.67323035;98.67999268;0.050999999;0.009;0.050000001;0.162;0;NA;4;11;20.56;NA;48.09;7;0.427270055;0.977762163;Europe;1;0;0;0.999118209;0.000881804;0.999118209;0;567.6836548;0.759602129;116.8125534;4452.978027;20.76568604;257.5122681;1589.931641;9.419716835;58.15919113;721.2237549;NA;NA
230;ZAF;44.3;22.6;30;0.540551007;0.865507832;0.901535292;0.99999851;3.550034523;5.920460224;8.012994766;64.20808411;1858.725708;0.328368992;0.092699148;0.447227597;24.37634371;0.863264106;17.66871093;64.05831164;South Africa;0;Africa;1.760554415;18;0.068999998;0.308999985;0.43900001;0.024;0.024;44.90999985;14;9;3.27;18.98;64.94;9;0.742283165;0.42265296;Sub-Saharan Africa;0.193935797;0.132178098;0;0.901533782;0.09976963;0.509395599;0;594.2061157;0.745224893;312.1833496;4103.467285;21.04322243;430.6985779;1561.507446;15.25276375;55.29924011;1131.827759;0.442394446;0.195712846
231;ZAR;55.5;38.9;NA;0;0.423658997;1;0.92873919;2.383937836;6.54561758;4.454653263;19.84393501;1915.787842;0;0.144309074;0.110724725;10.23763147;0.984951517;23.37467885;124.202684;Congo, Dem. Rep.;0;Africa;0.443329569;0.460000008;0.485000014;0.201000005;0.268999994;0.011;0.002;NA;17;2;49.97;4.82;29.73;0;0.684202492;0.128602177;Sub-Saharan Africa;0.055021923;0.024661647;0;0.559176564;0.285928518;0.110995337;0;104.8090973;0.97012949;546.3756104;15426.30664;10.08357048;239.3013458;1271.54126;23.02292633;122.3336258;2903.197754;-3.115947057;9.709126061
232;ZMB;62.1;37.2;10;0;0.955899799;1;0.75430125;2.390348673;5.871349335;5.712183475;32.62903976;1922.113281;0;0.145003766;0.100783601;11.79247913;0.944895919;21.02752108;87.38949367;Zambia;0;Africa;0.532583775;1;0.291999996;0.277999997;0.244000003;0.011;0.001;58.22999954;0;0;22.31;11.42;52.4;1;0.851919591;0.309046388;Sub-Saharan Africa;0.069098473;0.004812777;0.01378586;0.121536374;0.244023249;0.314289451;0;139.062561;0.892828286;442.1566467;7636.923828;11.14266586;247.9665985;1030.538818;19.86881828;82.57397461;1837.584473;-1.858416844;3.453713168
233;ZWE;64;56.2;14;1.64E-06;0.913060502;1;0.994592965;3.104863644;6.337659359;6.375823975;40.65113068;1913.396606;1.64E-06;0.101171993;0.228362739;19.11967134;0.943900855;20.15654204;53.82454675;Zimbabwe;0;Africa;1.19434126;1;0.086000003;0.134000003;0.451999992;0.007;0.001;51.18999863;29;0;18.49;15.8;56.52;-3;0.790275276;0.292011648;Sub-Saharan Africa;0.011530197;0.056977108;7.26E-05;0.961962342;0.005407037;0.066422433;0;365.5618286;0.890948832;406.2861938;2897.081787;18.04707336;385.3864441;1029.107666;19.02577782;50.80503464;1084.916748;-1.194776345;1.427490515
234;GGY;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Guernsey;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
